"Method","Miss","MissModel","MNAR","MCAR","MAR","Iteration","Rows","Cols","Total_data","Time_total","NRMSE"
"min",0.1,"MNARMARMCAR",0.03,0.03,0.03,19,26,200,5200,0.0791192054748535,1.46184039326545
"mean",0.1,"MNARMARMCAR",0.03,0.03,0.03,19,26,200,5200,0.0734570026397705,1.21015097643943
"LLS",0.1,"MNARMARMCAR",0.03,0.03,0.03,19,26,200,5200,0.529168367385864,1.4472440849639
"KNNImpute",0.1,"MNARMARMCAR",0.03,0.03,0.03,19,26,200,5200,0.00104379653930664,1.22242650007534
"BPCA",0.1,"MNARMARMCAR",0.03,0.03,0.03,19,26,200,5200,0.193065643310547,1.21015097643943
"svdImpute",0.1,"MNARMARMCAR",0.03,0.03,0.03,19,26,200,5200,0.170160293579102,1.53889459021182
"PPCA",0.2,"MCAR",0,0.2,0,19,26,200,5200,48.4572560787201,1.14178158290927
"RF",0.2,"MCAR",0,0.2,0,19,26,200,5200,4.99860453605652,1.03392638196757
"min",0.2,"MCAR",0,0.2,0,19,26,200,5200,0.0761110782623291,2.19095912836168
"mean",0.2,"MCAR",0,0.2,0,19,26,200,5200,0.0712347030639648,1.02588498229821
"LLS",0.2,"MCAR",0,0.2,0,19,26,200,5200,5.85099387168884,1.48508321071924
"KNNImpute",0.2,"MCAR",0,0.2,0,19,26,200,5200,0.00114965438842773,1.07791435400622
"BPCA",0.2,"MCAR",0,0.2,0,19,26,200,5200,0.210705995559692,1.02588498229821
"svdImpute",0.2,"MCAR",0,0.2,0,19,26,200,5200,0.260501861572266,1.73507930492366
"PPCA",0.2,"MCAR",0.2,0,0,19,26,200,5200,0.260501861572266,NA
"RF",0.2,"MNAR",0.2,0,0,19,26,200,5200,5.99210667610168,2.55816012651648
"min",0.2,"MNAR",0.2,0,0,19,26,200,5200,0.073192834854126,1.32905619438705
"mean",0.2,"MNAR",0.2,0,0,19,26,200,5200,0.0801932811737061,2.53111703687229
"LLS",0.2,"MNAR",0.2,0,0,19,26,200,5200,5.34284234046936,2.8877816198338
"KNNImpute",0.2,"MNAR",0.2,0,0,19,26,200,5200,5.34284234046936,NA
"BPCA",0.2,"MNAR",0.2,0,0,19,26,200,5200,0.214163541793823,2.53111703687229
"svdImpute",0.2,"MNAR",0.2,0,0,19,26,200,5200,0.762126922607422,18.6005051821078
"PPCA",0.2,"MAR",0,0,0.2,19,26,200,5200,46.2499847412109,1.13212709812942
"RF",0.2,"MAR",0,0,0.2,19,26,200,5200,3.13302230834961,1.04481248912136
"min",0.2,"MAR",0,0,0.2,19,26,200,5200,0.0749788284301758,2.13716339884322
"mean",0.2,"MAR",0,0,0.2,19,26,200,5200,0.0705132484436035,1.0307179617822
"LLS",0.2,"MAR",0,0,0.2,19,26,200,5200,5.43049073219299,1.69275696108007
"KNNImpute",0.2,"MAR",0,0,0.2,19,26,200,5200,0.00124168395996094,1.06362516071033
"BPCA",0.2,"MAR",0,0,0.2,19,26,200,5200,0.212154388427734,1.0307179617822
"svdImpute",0.2,"MAR",0,0,0.2,19,26,200,5200,0.347387075424194,4.72514517307166
"PPCA",0.2,"MAR",0.1,0.1,0,19,26,200,5200,0.347387075424194,NA
"RF",0.2,"MNARMCAR",0.1,0.1,0,19,26,200,5200,6.61765623092651,1.4103139442319
"min",0.2,"MNARMCAR",0.1,0.1,0,19,26,200,5200,0.0765097141265869,1.29224721000903
"mean",0.2,"MNARMCAR",0.1,0.1,0,19,26,200,5200,0.0711426734924316,1.39937537626186
"LLS",0.2,"MNARMCAR",0.1,0.1,0,19,26,200,5200,5.70258331298828,1.59205171362459
"KNNImpute",0.2,"MNARMCAR",0.1,0.1,0,19,26,200,5200,5.70258331298828,NA
"BPCA",0.2,"MNARMCAR",0.1,0.1,0,19,26,200,5200,0.214311599731445,1.39937537626186
"svdImpute",0.2,"MNARMCAR",0.1,0.1,0,19,26,200,5200,0.467667818069458,3.69739979322072
"PPCA",0.2,"MARMCAR",0,0.1,0.1,19,26,200,5200,49.9041271209717,1.14777485614164
"RF",0.2,"MARMCAR",0,0.1,0.1,19,26,200,5200,3.28193187713623,1.05354197534953
"min",0.2,"MARMCAR",0,0.1,0.1,19,26,200,5200,0.074805736541748,2.16490283483711
"mean",0.2,"MARMCAR",0,0.1,0.1,19,26,200,5200,0.0711078643798828,1.04115964924675
"LLS",0.2,"MARMCAR",0,0.1,0.1,19,26,200,5200,5.71572089195251,1.42605770829777
"KNNImpute",0.2,"MARMCAR",0,0.1,0.1,19,26,200,5200,0.00127553939819336,1.07841317894512
"BPCA",0.2,"MARMCAR",0,0.1,0.1,19,26,200,5200,0.213617086410522,1.04115964924675
"svdImpute",0.2,"MARMCAR",0,0.1,0.1,19,26,200,5200,0.363802909851074,2.03984268596072
"PPCA",0.2,"MARMCAR",0.1,0,0.1,19,26,200,5200,0.363802909851074,NA
"RF",0.2,"MNARMAR",0.1,0,0.1,19,26,200,5200,3.01914525032043,1.3588545631307
"min",0.2,"MNARMAR",0.1,0,0.1,19,26,200,5200,0.0748834609985352,1.26856113174201
"mean",0.2,"MNARMAR",0.1,0,0.1,19,26,200,5200,0.0710251331329346,1.34348238195647
"LLS",0.2,"MNARMAR",0.1,0,0.1,19,26,200,5200,5.36245822906494,1.79875458270792
"KNNImpute",0.2,"MNARMAR",0.1,0,0.1,19,26,200,5200,0.00122499465942383,1.3783239709902
"BPCA",0.2,"MNARMAR",0.1,0,0.1,19,26,200,5200,0.212772846221924,1.34348238195647
"svdImpute",0.2,"MNARMAR",0.1,0,0.1,19,26,200,5200,0.310153007507324,2.54470288945585
"PPCA",0.2,"MNARMARMCAR",0.07,0.07,0.07,19,26,200,5200,49.53386926651,1.28942901895818
"RF",0.2,"MNARMARMCAR",0.07,0.07,0.07,19,26,200,5200,3.14343166351318,1.25362200296404
"min",0.2,"MNARMARMCAR",0.07,0.07,0.07,19,26,200,5200,0.0753750801086426,1.45976860049786
"mean",0.2,"MNARMARMCAR",0.07,0.07,0.07,19,26,200,5200,0.0708482265472412,1.23996951166441
"LLS",0.2,"MNARMARMCAR",0.07,0.07,0.07,19,26,200,5200,5.56991720199585,1.58896366273015
"KNNImpute",0.2,"MNARMARMCAR",0.07,0.07,0.07,19,26,200,5200,0.00124549865722656,1.26903421678984
"BPCA",0.2,"MNARMARMCAR",0.07,0.07,0.07,19,26,200,5200,0.216691017150879,1.23996951166441
"svdImpute",0.2,"MNARMARMCAR",0.07,0.07,0.07,19,26,200,5200,0.496001243591309,4.33823616306744
"PPCA",0.3,"MCAR",0,0.3,0,19,26,200,5200,2.24229858716329,1.1647437019228
"RF",0.3,"MCAR",0,0.3,0,19,26,200,5200,5.70698738098145,1.05606475999183
"min",0.3,"MCAR",0,0.3,0,19,26,200,5200,0.0796501636505127,2.15117224159361
"mean",0.3,"MCAR",0,0.3,0,19,26,200,5200,0.0715570449829102,1.0405903578626
"LLS",0.3,"MCAR",0,0.3,0,19,26,200,5200,5.68217515945435,462.288861980771
"KNNImpute",0.3,"MCAR",0,0.3,0,19,26,200,5200,0.00130558013916016,1.08120242316657
"BPCA",0.3,"MCAR",0,0.3,0,19,26,200,5200,0.327966213226318,1.0405903578626
"svdImpute",0.3,"MCAR",0,0.3,0,19,26,200,5200,3.87864184379578,33.3450691901598
"PPCA",0.3,"MCAR",0.3,0,0,19,26,200,5200,3.87864184379578,NA
"RF",0.3,"MNAR",0.3,0,0,19,26,200,5200,4.16821718215942,2.44768449387741
"min",0.3,"MNAR",0.3,0,0,19,26,200,5200,0.077106237411499,1.41233141147217
"mean",0.3,"MNAR",0.3,0,0,19,26,200,5200,0.0713927745819092,2.417539547045
"LLS",0.3,"MNAR",0.3,0,0,19,26,200,5200,5.54929113388062,11.0522133121681
"KNNImpute",0.3,"MNAR",0.3,0,0,19,26,200,5200,5.54929113388062,NA
"BPCA",0.3,"MNAR",0.3,0,0,19,26,200,5200,0.326131343841553,2.417539547045
"svdImpute",0.3,"MNAR",0.3,0,0,19,26,200,5200,0.847947835922241,69.3189089129302
"PPCA",0.3,"MNAR",0,0,0.3,19,26,200,5200,0.847947835922241,NA
"RF",0.3,"MAR",0,0,0.3,19,26,200,5200,2.77289199829102,1.03267148859916
"min",0.3,"MAR",0,0,0.3,19,26,200,5200,0.0751173496246338,2.07698472005208
"mean",0.3,"MAR",0,0,0.3,19,26,200,5200,0.0706577301025391,1.02158812119578
"LLS",0.3,"MAR",0,0,0.3,19,26,200,5200,5.6109721660614,6.84485585523923
"KNNImpute",0.3,"MAR",0,0,0.3,19,26,200,5200,0.00129938125610352,1.05919675950487
"BPCA",0.3,"MAR",0,0,0.3,19,26,200,5200,0.324246406555176,1.02158812119578
"svdImpute",0.3,"MAR",0,0,0.3,19,26,200,5200,2.64827609062195,23.8208734857951
"PPCA",0.3,"MAR",0.15,0.15,0,19,26,200,5200,2.64827609062195,NA
"RF",0.3,"MNARMCAR",0.15,0.15,0,19,26,200,5200,2.83725714683533,1.45720572052215
"min",0.3,"MNARMCAR",0.15,0.15,0,19,26,200,5200,0.0762104988098145,1.23322553018697
"mean",0.3,"MNARMCAR",0.15,0.15,0,19,26,200,5200,0.0712065696716309,1.44574536376459
"LLS",0.3,"MNARMCAR",0.15,0.15,0,19,26,200,5200,5.68904113769531,1.68325521097056
"KNNImpute",0.3,"MNARMCAR",0.15,0.15,0,19,26,200,5200,5.68904113769531,NA
"BPCA",0.3,"MNARMCAR",0.15,0.15,0,19,26,200,5200,0.322350263595581,1.44574536376459
"svdImpute",0.3,"MNARMCAR",0.15,0.15,0,19,26,200,5200,3.72452616691589,42.1628709103006
"PPCA",0.3,"MNARMCAR",0,0.15,0.15,19,26,200,5200,3.72452616691589,NA
"RF",0.3,"MARMCAR",0,0.15,0.15,19,26,200,5200,2.80444002151489,1.05409822255588
"min",0.3,"MARMCAR",0,0.15,0.15,19,26,200,5200,0.075697660446167,2.10427158344272
"mean",0.3,"MARMCAR",0,0.15,0.15,19,26,200,5200,0.071357250213623,1.0444424737907
"LLS",0.3,"MARMCAR",0,0.15,0.15,19,26,200,5200,5.69455242156982,1.54725813465037
"KNNImpute",0.3,"MARMCAR",0,0.15,0.15,19,26,200,5200,0.0012969970703125,1.09077909041333
"BPCA",0.3,"MARMCAR",0,0.15,0.15,19,26,200,5200,0.322842597961426,1.0444424737907
"svdImpute",0.3,"MARMCAR",0,0.15,0.15,19,26,200,5200,2.67226219177246,13.0241801113147
"PPCA",0.3,"MARMCAR",0.15,0,0.15,19,26,200,5200,2.67226219177246,NA
"RF",0.3,"MNARMAR",0.15,0,0.15,19,26,200,5200,5.4561755657196,1.39671709438648
"min",0.3,"MNARMAR",0.15,0,0.15,19,26,200,5200,0.0736711025238037,1.26815249496106
"mean",0.3,"MNARMAR",0.15,0,0.15,19,26,200,5200,0.0727062225341797,1.37843962328687
"LLS",0.3,"MNARMAR",0.15,0,0.15,19,26,200,5200,5.46410226821899,1.82310209357318
"KNNImpute",0.3,"MNARMAR",0.15,0,0.15,19,26,200,5200,0.00148797035217285,1.40039709440877
"BPCA",0.3,"MNARMAR",0.15,0,0.15,19,26,200,5200,0.327687978744507,1.37843962328687
"svdImpute",0.3,"MNARMAR",0.15,0,0.15,19,26,200,5200,1.22185277938843,3.0617915183221
"PPCA",0.3,"MNARMAR",0.1,0.1,0.1,19,26,200,5200,1.22185277938843,NA
"RF",0.3,"MNARMARMCAR",0.1,0.1,0.1,19,26,200,5200,2.81427788734436,1.24615296515011
"min",0.3,"MNARMARMCAR",0.1,0.1,0.1,19,26,200,5200,0.0759341716766357,1.42571908254402
"mean",0.3,"MNARMARMCAR",0.1,0.1,0.1,19,26,200,5200,0.0710132122039795,1.23382343796686
"LLS",0.3,"MNARMARMCAR",0.1,0.1,0.1,19,26,200,5200,5.64875102043152,5.60966104298135
"KNNImpute",0.3,"MNARMARMCAR",0.1,0.1,0.1,19,26,200,5200,5.64875102043152,NA
"BPCA",0.3,"MNARMARMCAR",0.1,0.1,0.1,19,26,200,5200,0.327089548110962,1.23382343796686
"svdImpute",0.3,"MNARMARMCAR",0.1,0.1,0.1,19,26,200,5200,1.30266499519348,18.6651500155047
"PPCA",0.4,"MNARMARMCAR",0,0.4,0,19,26,200,5200,1.30266499519348,NA
"RF",0.4,"MCAR",0,0.4,0,19,26,200,5200,2.33342313766479,1.04762302892718
"min",0.4,"MCAR",0,0.4,0,19,26,200,5200,0.0763106346130371,2.07097463331315
"mean",0.4,"MCAR",0,0.4,0,19,26,200,5200,0.0710902214050293,1.03710586451185
"LLS",0.4,"MCAR",0,0.4,0,19,26,200,5200,5.55038690567017,1.64761397746806
"KNNImpute",0.4,"MCAR",0,0.4,0,19,26,200,5200,0.0015721321105957,1.09335227621233
"BPCA",0.4,"MCAR",0,0.4,0,19,26,200,5200,0.356938362121582,1.03710586451185
"svdImpute",0.4,"MCAR",0,0.4,0,19,26,200,5200,3.97947335243225,36.9667320098375
"PPCA",0.4,"MCAR",0.4,0,0,19,26,200,5200,3.97947335243225,NA
"RF",0.4,"MCAR",0.4,0,0,19,26,200,5200,3.97947335243225,NA
"min",0.4,"MNAR",0.4,0,0,19,26,200,5200,0.0692942142486572,1.48929754068881
"mean",0.4,"MNAR",0.4,0,0,19,26,200,5200,0.0711295604705811,2.32683938112611
"LLS",0.4,"MNAR",0.4,0,0,19,26,200,5200,5.42864155769348,2.82282732821314
"KNNImpute",0.4,"MNAR",0.4,0,0,19,26,200,5200,5.42864155769348,NA
"BPCA",0.4,"MNAR",0.4,0,0,19,26,200,5200,0.35884690284729,2.32683938112611
"svdImpute",0.4,"MNAR",0.4,0,0,19,26,200,5200,3.74044132232666,46.8210143629363
"PPCA",0.4,"MNAR",0,0,0.4,19,26,200,5200,3.74044132232666,NA
"RF",0.4,"MAR",0,0,0.4,19,26,200,5200,2.3352415561676,1.03960075485239
"min",0.4,"MAR",0,0,0.4,19,26,200,5200,0.0759859085083008,2.06237691680107
"mean",0.4,"MAR",0,0,0.4,19,26,200,5200,0.0710763931274414,1.02957446153443
"LLS",0.4,"MAR",0,0,0.4,19,26,200,5200,5.55339956283569,1.71917540942105
"KNNImpute",0.4,"MAR",0,0,0.4,19,26,200,5200,5.55339956283569,NA
"BPCA",0.4,"MAR",0,0,0.4,19,26,200,5200,0.371284484863281,1.02957446153443
"svdImpute",0.4,"MAR",0,0,0.4,19,26,200,5200,3.30988764762878,35.7130353668159
"PPCA",0.4,"MAR",0.2,0.2,0,19,26,200,5200,3.30988764762878,NA
"RF",0.4,"MNARMCAR",0.2,0.2,0,19,26,200,5200,2.34434795379639,1.5063137094293
"min",0.4,"MNARMCAR",0.2,0.2,0,19,26,200,5200,0.0785305500030518,1.19421375172241
"mean",0.4,"MNARMCAR",0.2,0.2,0,19,26,200,5200,0.071223258972168,1.50424616514827
"LLS",0.4,"MNARMCAR",0.2,0.2,0,19,26,200,5200,5.48554682731628,247.502980863109
"KNNImpute",0.4,"MNARMCAR",0.2,0.2,0,19,26,200,5200,5.48554682731628,NA
"BPCA",0.4,"MNARMCAR",0.2,0.2,0,19,26,200,5200,0.359471797943115,1.50424616514827
"svdImpute",0.4,"MNARMCAR",0.2,0.2,0,19,26,200,5200,3.8392162322998,11.1506935704205
"PPCA",0.4,"MNARMCAR",0,0.2,0.2,19,26,200,5200,3.8392162322998,NA
"RF",0.4,"MARMCAR",0,0.2,0.2,19,26,200,5200,2.30993270874023,1.05240782202844
"min",0.4,"MARMCAR",0,0.2,0.2,19,26,200,5200,0.0784792900085449,2.09236129853418
"mean",0.4,"MARMCAR",0,0.2,0.2,19,26,200,5200,0.0717661380767822,1.04321149990736
"LLS",0.4,"MARMCAR",0,0.2,0.2,19,26,200,5200,5.54109954833984,2.61418471233706
"KNNImpute",0.4,"MARMCAR",0,0.2,0.2,19,26,200,5200,5.54109954833984,NA
"BPCA",0.4,"MARMCAR",0,0.2,0.2,19,26,200,5200,0.355298519134521,1.04321149990736
"svdImpute",0.4,"MARMCAR",0,0.2,0.2,19,26,200,5200,3.89547753334045,44.0650712967074
"PPCA",0.4,"MARMCAR",0.2,0,0.2,19,26,200,5200,3.89547753334045,NA
"RF",0.4,"MNARMAR",0.2,0,0.2,19,26,200,5200,2.30979895591736,1.34943657331124
"min",0.4,"MNARMAR",0.2,0,0.2,19,26,200,5200,0.075800895690918,1.22775685870464
"mean",0.4,"MNARMAR",0.2,0,0.2,19,26,200,5200,0.0711050033569336,1.34140905140914
"LLS",0.4,"MNARMAR",0.2,0,0.2,19,26,200,5200,5.46144127845764,2.19100039647345
"KNNImpute",0.4,"MNARMAR",0.2,0,0.2,19,26,200,5200,5.46144127845764,NA
"BPCA",0.4,"MNARMAR",0.2,0,0.2,19,26,200,5200,0.37261438369751,1.34140905140914
"svdImpute",0.4,"MNARMAR",0.2,0,0.2,19,26,200,5200,3.79800987243652,216.89024616249
"PPCA",0.4,"MNARMAR",0.13,0.13,0.13,19,26,200,5200,3.79800987243652,NA
"RF",0.4,"MNARMARMCAR",0.13,0.13,0.13,19,26,200,5200,2.38989996910095,1.24545766914043
"min",0.4,"MNARMARMCAR",0.13,0.13,0.13,19,26,200,5200,0.0784690380096436,1.35456035882295
"mean",0.4,"MNARMARMCAR",0.13,0.13,0.13,19,26,200,5200,0.071495532989502,1.24081109700265
"LLS",0.4,"MNARMARMCAR",0.13,0.13,0.13,19,26,200,5200,5.56109523773193,1.59820717807006
"KNNImpute",0.4,"MNARMARMCAR",0.13,0.13,0.13,19,26,200,5200,5.56109523773193,NA
"BPCA",0.4,"MNARMARMCAR",0.13,0.13,0.13,19,26,200,5200,0.351207494735718,1.24081109700265
"svdImpute",0.4,"MNARMARMCAR",0.13,0.13,0.13,19,26,200,5200,2.8994677066803,73.6427683247938
"PPCA",0.5,"MNARMARMCAR",0,0.5,0,19,26,200,5200,2.8994677066803,NA
"RF",0.5,"MCAR",0,0.5,0,19,26,200,5200,1.8732602596283,1.04567382962308
"min",0.5,"MCAR",0,0.5,0,19,26,200,5200,0.0762479305267334,1.99861761811046
"mean",0.5,"MCAR",0,0.5,0,19,26,200,5200,0.0714104175567627,1.03485242301801
"LLS",0.5,"MCAR",0,0.5,0,19,26,200,5200,5.37788438796997,2.02467696738296
"KNNImpute",0.5,"MCAR",0,0.5,0,19,26,200,5200,0.0016014575958252,1.08290020454746
"BPCA",0.5,"MCAR",0,0.5,0,19,26,200,5200,0.39866304397583,1.03485242301801
"svdImpute",0.5,"MCAR",0,0.5,0,19,26,200,5200,2.82611751556396,50.1821353121577
"PPCA",0.5,"MCAR",0.5,0,0,19,26,200,5200,2.82611751556396,NA
"RF",0.5,"MCAR",0.5,0,0,19,26,200,5200,2.82611751556396,NA
"min",0.5,"MNAR",0.5,0,0,19,26,200,5200,0.0698573589324951,1.63820123950215
"mean",0.5,"MNAR",0.5,0,0,19,26,200,5200,0.0772941112518311,2.31500787136481
"LLS",0.5,"MNAR",0.5,0,0,19,26,200,5200,5.19072985649109,6.02877644378132
"KNNImpute",0.5,"MNAR",0.5,0,0,19,26,200,5200,5.19072985649109,NA
"BPCA",0.5,"MNAR",0.5,0,0,19,26,200,5200,0.399861812591553,2.31500787136481
"svdImpute",0.5,"MNAR",0.5,0,0,19,26,200,5200,0.520958662033081,6.6239317342249
"PPCA",0.5,"MNAR",0,0,0.5,19,26,200,5200,0.520958662033081,NA
"RF",0.5,"MAR",0,0,0.5,19,26,200,5200,1.87958550453186,1.05070210487445
"min",0.5,"MAR",0,0,0.5,19,26,200,5200,0.0803794860839844,2.02709406866845
"mean",0.5,"MAR",0,0,0.5,19,26,200,5200,0.0724821090698242,1.03657244818994
"LLS",0.5,"MAR",0,0,0.5,19,26,200,5200,5.30205798149109,18.9815609880679
"KNNImpute",0.5,"MAR",0,0,0.5,19,26,200,5200,5.30205798149109,NA
"BPCA",0.5,"MAR",0,0,0.5,19,26,200,5200,0.399706363677979,1.03657244818994
"svdImpute",0.5,"MAR",0,0,0.5,19,26,200,5200,0.657249212265015,139.733865814336
"PPCA",0.5,"MAR",0.25,0.25,0,19,26,200,5200,0.657249212265015,NA
"RF",0.5,"MAR",0.25,0.25,0,19,26,200,5200,0.657249212265015,NA
"min",0.5,"MNARMCAR",0.25,0.25,0,19,26,200,5200,0.0795838832855225,1.22448521119954
"mean",0.5,"MNARMCAR",0.25,0.25,0,19,26,200,5200,0.0734422206878662,1.55638723958403
"LLS",0.5,"MNARMCAR",0.25,0.25,0,19,26,200,5200,5.2965030670166,6.73006662971518
"KNNImpute",0.5,"MNARMCAR",0.25,0.25,0,19,26,200,5200,5.2965030670166,NA
"BPCA",0.5,"MNARMCAR",0.25,0.25,0,19,26,200,5200,0.397147655487061,1.55638723958403
"svdImpute",0.5,"MNARMCAR",0.25,0.25,0,19,26,200,5200,3.77955460548401,894.08700182041
"PPCA",0.5,"MNARMCAR",0,0.25,0.25,19,26,200,5200,3.77955460548401,NA
"RF",0.5,"MARMCAR",0,0.25,0.25,19,26,200,5200,1.88673543930054,1.05407809168762
"min",0.5,"MARMCAR",0,0.25,0.25,19,26,200,5200,0.0747463703155518,2.02054384418868
"mean",0.5,"MARMCAR",0,0.25,0.25,19,26,200,5200,0.0757718086242676,1.04153680250213
"LLS",0.5,"MARMCAR",0,0.25,0.25,19,26,200,5200,5.35206532478333,18.4958448563001
"KNNImpute",0.5,"MARMCAR",0,0.25,0.25,19,26,200,5200,5.35206532478333,NA
"BPCA",0.5,"MARMCAR",0,0.25,0.25,19,26,200,5200,0.399972677230835,1.04153680250213
"svdImpute",0.5,"MARMCAR",0,0.25,0.25,19,26,200,5200,1.83965492248535,40.4454693746258
"PPCA",0.5,"MARMCAR",0.25,0,0.25,19,26,200,5200,1.83965492248535,NA
"RF",0.5,"MNARMAR",0.25,0,0.25,19,26,200,5200,1.89912533760071,1.34456352875814
"min",0.5,"MNARMAR",0.25,0,0.25,19,26,200,5200,0.0797388553619385,1.19055518310686
"mean",0.5,"MNARMAR",0.25,0,0.25,19,26,200,5200,0.0719046592712402,1.33544756901977
"LLS",0.5,"MNARMAR",0.25,0,0.25,19,26,200,5200,5.31572580337524,36.4870740994155
"KNNImpute",0.5,"MNARMAR",0.25,0,0.25,19,26,200,5200,5.31572580337524,NA
"BPCA",0.5,"MNARMAR",0.25,0,0.25,19,26,200,5200,0.397830963134766,1.33544756901977
"svdImpute",0.5,"MNARMAR",0.25,0,0.25,19,26,200,5200,1.07950162887573,871.878614596611
"PPCA",0.5,"MNARMAR",0.17,0.17,0.17,19,26,200,5200,1.07950162887573,NA
"RF",0.5,"MNARMAR",0.17,0.17,0.17,19,26,200,5200,1.07950162887573,NA
"min",0.5,"MNARMARMCAR",0.17,0.17,0.17,19,26,200,5200,0.0688927173614502,1.26787508318724
"mean",0.5,"MNARMARMCAR",0.17,0.17,0.17,19,26,200,5200,0.0721175670623779,1.26538029769887
"LLS",0.5,"MNARMARMCAR",0.17,0.17,0.17,19,26,200,5200,5.28801488876343,11.5352360323842
"KNNImpute",0.5,"MNARMARMCAR",0.17,0.17,0.17,19,26,200,5200,5.28801488876343,NA
"BPCA",0.5,"MNARMARMCAR",0.17,0.17,0.17,19,26,200,5200,0.406888008117676,1.26538029769887
"svdImpute",0.5,"MNARMARMCAR",0.17,0.17,0.17,19,26,200,5200,3.80740022659302,98.1920258354061
"PPCA",0.02,"MCAR",0,0.02,0,20,26,200,5200,7.69568300247192,1.06995130080131
"RF",0.02,"MCAR",0,0.02,0,20,26,200,5200,1.70806407928467,1.00060710872568
"min",0.02,"MCAR",0,0.02,0,20,26,200,5200,0.0746569633483887,2.08199791631679
"mean",0.02,"MCAR",0,0.02,0,20,26,200,5200,0.0742220878601074,1.00829530345539
"LLS",0.02,"MCAR",0,0.02,0,20,26,200,5200,0.102277755737305,1.22746511626506
"KNNImpute",0.02,"MCAR",0,0.02,0,20,26,200,5200,0.00106573104858398,1.00875573914835
"BPCA",0.02,"MCAR",0,0.02,0,20,26,200,5200,0.183630466461182,1.00829530345539
"svdImpute",0.02,"MCAR",0,0.02,0,20,26,200,5200,0.0891284942626953,1.45914080288204
"PPCA",0.02,"MNAR",0.02,0,0,20,26,200,5200,3.86903142929077,3.42739103536231
"RF",0.02,"MNAR",0.02,0,0,20,26,200,5200,0.81571888923645,3.4510780114682
"min",0.02,"MNAR",0.02,0,0,20,26,200,5200,0.0777430534362793,1.19888460520995
"mean",0.02,"MNAR",0.02,0,0,20,26,200,5200,0.0769922733306885,3.42482138527475
"LLS",0.02,"MNAR",0.02,0,0,20,26,200,5200,0.056549072265625,3.63793402785977
"KNNImpute",0.02,"MNAR",0.02,0,0,20,26,200,5200,0.00113344192504883,3.44797878005193
"BPCA",0.02,"MNAR",0.02,0,0,20,26,200,5200,0.182813882827759,3.42482138527475
"svdImpute",0.02,"MNAR",0.02,0,0,20,26,200,5200,0.0546917915344238,3.87117567626466
"PPCA",0.02,"MAR",0,0,0.02,20,26,200,5200,4.07670116424561,1.10298345531024
"RF",0.02,"MAR",0,0,0.02,20,26,200,5200,1.67017555236816,1.01593889894754
"min",0.02,"MAR",0,0,0.02,20,26,200,5200,0.0729250907897949,2.20942324326073
"mean",0.02,"MAR",0,0,0.02,20,26,200,5200,0.0720207691192627,1.00988720189362
"LLS",0.02,"MAR",0,0,0.02,20,26,200,5200,0.0936665534973145,1.44409469000558
"KNNImpute",0.02,"MAR",0,0,0.02,20,26,200,5200,0.00106525421142578,1.02059891967397
"BPCA",0.02,"MAR",0,0,0.02,20,26,200,5200,0.183136940002441,1.00988720189362
"svdImpute",0.02,"MAR",0,0,0.02,20,26,200,5200,0.0554499626159668,1.81563432901575
"PPCA",0.02,"MNARMCAR",0.01,0.01,0,20,26,200,5200,5.91967535018921,1.41704613749621
"RF",0.02,"MNARMCAR",0.01,0.01,0,20,26,200,5200,1.27516722679138,1.42602573057329
"min",0.02,"MNARMCAR",0.01,0.01,0,20,26,200,5200,0.0722103118896484,1.33387053056085
"mean",0.02,"MNARMCAR",0.01,0.01,0,20,26,200,5200,0.0712828636169434,1.41563107186519
"LLS",0.02,"MNARMCAR",0.01,0.01,0,20,26,200,5200,0.0803768634796143,1.52531746335288
"KNNImpute",0.02,"MNARMCAR",0.01,0.01,0,20,26,200,5200,0.00107026100158691,1.3938591286211
"BPCA",0.02,"MNARMCAR",0.01,0.01,0,20,26,200,5200,0.186153888702393,1.41563107186519
"svdImpute",0.02,"MNARMCAR",0.01,0.01,0,20,26,200,5200,0.0704224109649658,1.65979909645276
"PPCA",0.02,"MARMCAR",0,0.01,0.01,20,26,200,5200,5.7498300075531,1.10786215151187
"RF",0.02,"MARMCAR",0,0.01,0.01,20,26,200,5200,1.88178300857544,1.0494628056205
"min",0.02,"MARMCAR",0,0.01,0.01,20,26,200,5200,0.0770587921142578,2.16827097687888
"mean",0.02,"MARMCAR",0,0.01,0.01,20,26,200,5200,0.0745465755462646,1.0254878141296
"LLS",0.02,"MARMCAR",0,0.01,0.01,20,26,200,5200,0.0960869789123535,1.36717081289789
"KNNImpute",0.02,"MARMCAR",0,0.01,0.01,20,26,200,5200,0.00101280212402344,1.02386631796012
"BPCA",0.02,"MARMCAR",0,0.01,0.01,20,26,200,5200,0.182130098342896,1.0254878141296
"svdImpute",0.02,"MARMCAR",0,0.01,0.01,20,26,200,5200,0.0706803798675537,1.65626428259246
"PPCA",0.02,"MNARMAR",0.01,0,0.01,20,26,200,5200,4.34125351905823,1.32060986877589
"RF",0.02,"MNARMAR",0.01,0,0.01,20,26,200,5200,0.879868030548096,1.34720848193462
"min",0.02,"MNARMAR",0.01,0,0.01,20,26,200,5200,0.0754354000091553,1.37087584961761
"mean",0.02,"MNARMAR",0.01,0,0.01,20,26,200,5200,0.0778088569641113,1.34145240849536
